mean,-0.003060874235508303
u_quadlimbdark__,[-1.03874488 -0.1666681 ]
sigma_log__,-2.2503363831169345
log_sigma_gp,-1.472253256549755
log_rho_gp,1.8209407263676323
log_ror,[-4.28918728]
log_period,[2.90255487]
t0,[141.37462724]
log_dur,[-1.54551635]
b_impact__,[0.22589262]
u,[0.46875788 0.04250746]
sigma,0.10536377600466608
ror,[0.01371607]
period,[18.22063739]
dur,[0.21320176]
b,[0.56386358]
rho_circ,[0.68684572]
