mean,-0.022792297165728823
u_quadlimbdark__,[0.64109912 0.86086314]
sigma_log__,-1.496840909536775
log_sigma_gp,-0.008586095281334536
log_rho_gp,2.4669952004623865
log_ror,[-3.95883099]
log_period,[3.47495759]
t0,[138.52417472]
log_dur,[-1.64669308]
b_impact__,[-0.26027441]
u,[ 1.1376491  -0.32832724]
sigma,0.22383616308583557
ror,[0.01908541]
period,[32.2964589]
dur,[0.19268605]
b,[0.44360406]
rho_circ,[2.12763552]
