mean,-0.04175250395932865
u_quadlimbdark__,[-0.06070435  0.35318115]
sigma_log__,-1.2915321243370232
log_sigma_gp,0.6908217040749304
log_rho_gp,2.7107791703700315
log_ror,[-3.71288187]
log_period,[1.91704455]
t0,[359.17868061]
log_dur,[-2.47682348]
b_impact__,[-0.4212302]
u,[ 0.81799331 -0.12169698]
sigma,0.27484935694477375
ror,[0.02440708]
period,[6.80082926]
dur,[0.08400966]
b,[0.40589305]
rho_circ,[5.82957951]
