mean,-0.17627585949922744
u_quadlimbdark__,[-0.34440114 -0.08942848]
sigma_log__,-1.2004644564355298
log_sigma_gp,1.5919743154900456
log_rho_gp,3.146341873689966
log_ror,[-3.57384893]
log_period,[3.11986231]
t0,[153.44579199]
log_dur,[-4.13770431]
b_impact__,[-0.065785]
u,[0.61522676 0.02877696]
sigma,0.3010543528038808
ror,[0.02804769]
period,[22.6432617]
dur,[0.01595945]
b,[0.49712241]
rho_circ,[2476.30025805]
