mean,0.008773477873276068
u_quadlimbdark__,[-0.87381744 -0.37101622]
sigma_log__,-1.4286853665366812
log_sigma_gp,-1.3694047616526848
log_rho_gp,1.8072672817166289
log_ror,[-3.7446347]
log_period,[3.80633133]
t0,[150.57246449]
log_dur,[-1.76488652]
b_impact__,[-0.00388483]
u,[0.44311675 0.09952548]
sigma,0.23962373264581194
ror,[0.02364426]
period,[44.98510031]
dur,[0.17120621]
b,[0.51082796]
rho_circ,[3.81805018]
