mean,0.0017909603858721611
u_quadlimbdark__,[-0.94070572 -0.14411246]
sigma_log__,-1.815034765157718
log_sigma_gp,-0.807821847442491
log_rho_gp,1.7598105075365968
log_ror,[-3.62917742]
log_period,[3.35171034]
t0,[185.47870284]
log_dur,[-1.79223088]
b_impact__,[-0.15544028]
u,[0.49175165 0.03811419]
sigma,0.16283224740303243
ror,[0.02653801]
period,[28.55152464]
dur,[0.16658812]
b,[0.47345779]
rho_circ,[2.84796661]
