mean,-0.07220116627453523
u_quadlimbdark__,[1.66860348 2.40325427]
sigma_log__,-0.8920844681264793
log_sigma_gp,1.0529823685767752
log_rho_gp,2.4557551478289628
log_ror,[-3.71097634]
log_period,[2.08079029]
t0,[170.20396893]
log_dur,[-1.87421736]
b_impact__,[-0.45804928]
u,[ 1.68241628 -0.7651434 ]
sigma,0.40980064545635003
ror,[0.02445364]
period,[8.01079725]
dur,[0.15347504]
b,[0.39692322]
rho_circ,[1.14200967]
