mean,-0.006795940238495786
u_quadlimbdark__,[-0.32216699 -0.24654009]
sigma_log__,-1.3652364757169486
log_sigma_gp,-0.023457132289072626
log_rho_gp,2.234318747528227
log_ror,[-3.61606563]
log_period,[0.80798364]
t0,[170.67932336]
log_dur,[-3.17566044]
b_impact__,[0.00099005]
u,[0.56868814 0.07949989]
sigma,0.25532029179960714
ror,[0.02688826]
period,[2.24337996]
dur,[0.04176651]
b,[0.5136983]
rho_circ,[13.25068838]
