mean,-0.054203934229991195
u_quadlimbdark__,[-0.52286159 -0.22310562]
sigma_log__,-2.1605281468170396
log_sigma_gp,-0.5707416379329793
log_rho_gp,1.8266361772965998
log_ror,[-4.20991527]
log_period,[1.98974234]
t0,[137.59611375]
log_dur,[-2.41972426]
b_impact__,[-0.15905126]
u,[0.54229437 0.06777394]
sigma,0.11526422852397075
ror,[0.01484763]
period,[7.31364911]
dur,[0.08894614]
b,[0.46715547]
rho_circ,[4.64292915]
