mean,0.0009695920712741665
u_quadlimbdark__,[0.09404875 0.37476657]
sigma_log__,-1.2593627154933493
log_sigma_gp,-0.08683191459873152
log_rho_gp,2.6458107512068163
log_ror,[-3.88771557]
log_period,[2.80211135]
t0,[142.94000701]
log_dur,[-1.98967081]
b_impact__,[-0.10930216]
u,[ 0.85754193 -0.13401248]
sigma,0.2838348524287693
ror,[0.02049211]
period,[16.47940391]
dur,[0.13674043]
b,[0.48238828]
rho_circ,[2.86153853]
