mean,0.0056409793876081625
u_quadlimbdark__,[-0.21032551  0.27266365]
sigma_log__,-2.03044410537387
log_sigma_gp,-2.157718217180422
log_rho_gp,1.7853647679251048
log_ror,[-3.94587267]
log_period,[2.80082125]
t0,[134.02040351]
log_dur,[-2.50393899]
b_impact__,[-0.3390016]
u,[ 0.75968804 -0.09065022]
sigma,0.13127720728747894
ror,[0.01933434]
period,[16.45815756]
dur,[0.0817623]
b,[0.42409611]
rho_circ,[14.63276146]
