mean,-0.11609656974040879
u_quadlimbdark__,[-0.42069478 -0.5555188 ]
sigma_log__,-1.28108271341722
log_sigma_gp,1.7510667930910258
log_rho_gp,2.998433438599111
log_ror,[-3.73237959]
log_period,[1.48649378]
t0,[132.18472194]
log_dur,[-2.50167438]
b_impact__,[-0.39540952]
u,[0.45905894 0.1705048 ]
sigma,0.277736428645869
ror,[0.02393581]
period,[4.42156533]
dur,[0.08194767]
b,[0.4120479]
rho_circ,[4.04807866]
