mean,0.0019538318392572822
u_quadlimbdark__,[-0.68815738  0.02965533]
sigma_log__,-2.1113492137864993
log_sigma_gp,-1.8620539131567226
log_rho_gp,-1.0309755979016297
log_ror,[-4.17787134]
log_period,[1.46079898]
t0,[134.03201509]
log_dur,[-2.07407176]
b_impact__,[-0.25681139]
u,[ 0.58688492 -0.00857437]
sigma,0.12107450079746485
ror,[0.01533111]
period,[4.3094013]
dur,[0.12567303]
b,[0.44283433]
rho_circ,[1.01754018]
