mean,0.008245344509363785
u_quadlimbdark__,[-0.8665115  -0.51653206]
sigma_log__,-2.420819072380301
log_sigma_gp,-3.018380132553371
log_rho_gp,1.930038002472467
log_ror,[-4.241535]
log_period,[1.26831648]
t0,[131.80279577]
log_dur,[-2.41402552]
b_impact__,[-0.35412721]
u,[0.4065766  0.13746448]
sigma,0.08884881403821958
ror,[0.01438549]
period,[3.55486282]
dur,[0.08945447]
b,[0.41831426]
rho_circ,[2.40311419]
