mean,0.00965953847794103
u_quadlimbdark__,[-0.29066195 -0.06680075]
sigma_log__,-1.983858613285829
log_sigma_gp,-2.725528814658267
log_rho_gp,1.4441970914864444
log_ror,[-4.20243634]
log_period,[2.52930106]
t0,[139.58390371]
log_dur,[-2.92688452]
b_impact__,[-0.0972831]
u,[0.63225725 0.02183894]
sigma,0.13753750804598208
ror,[0.01495909]
period,[12.54473504]
dur,[0.05356365]
b,[0.4828144]
rho_circ,[35.4426623]
