mean,0.007277847772551926
u_quadlimbdark__,[-0.30314003 -0.10404331]
sigma_log__,-2.3370115789183887
log_sigma_gp,-2.91833727363655
log_rho_gp,1.3484379297656401
log_ror,[-4.28331409]
log_period,[1.94744203]
t0,[138.40367229]
log_dur,[-2.37498421]
b_impact__,[-0.22215227]
u,[0.61788416 0.03387504]
sigma,0.09661593633883755
ror,[0.01379686]
period,[7.01073138]
dur,[0.09301596]
b,[0.45082453]
rho_circ,[3.98523481]
