mean,-0.5271884584865264
u_quadlimbdark__,[0.15529649 0.02382617]
sigma_log__,0.5954719998340965
log_sigma_gp,2.419645671477285
log_rho_gp,-0.1982162915123109
log_ror,[-3.16507585]
log_period,[1.50087067]
t0,[135.43101756]
log_dur,[-3.32011001]
b_impact__,[-0.11621235]
u,[ 0.74273709 -0.00874371]
sigma,1.8138868972541689
ror,[0.04221094]
period,[4.48559286]
dur,[0.03614885]
b,[0.49086006]
rho_circ,[45.04724362]
