mean,-0.485442730003152
u_quadlimbdark__,[0.3455373  0.65077636]
sigma_log__,-0.9228027828424628
log_sigma_gp,2.891396472584811
log_rho_gp,3.8532551423884396
log_ror,[-3.92417369]
log_period,[4.23540329]
t0,[135.44546477]
log_dur,[-1.34687471]
b_impact__,[-0.15229568]
u,[ 1.0057599  -0.24055733]
sigma,0.39740364259382005
ror,[0.01975846]
period,[69.08953646]
dur,[0.26005173]
b,[0.4711279]
rho_circ,[1.77322246]
