mean,-0.5404659702532749
u_quadlimbdark__,[0.42918471 0.05335924]
sigma_log__,-2.0337664063040313
log_sigma_gp,3.516272081882198
log_rho_gp,3.9033000926261807
log_ror,[-3.88541793]
log_period,[2.48965072]
t0,[135.4157053]
log_dur,[-2.31215072]
b_impact__,[-0.42748904]
u,[ 0.79901238 -0.02075859]
sigma,0.13084178859606163
ror,[0.02053924]
period,[12.05706411]
dur,[0.099048]
b,[0.40283346]
rho_circ,[6.24407221]
