mean,0.010103259318042047
u_quadlimbdark__,[-0.55061758  0.0968739 ]
sigma_log__,-2.077659418777058
log_sigma_gp,-2.1863820747868505
log_rho_gp,1.6808239506168876
log_ror,[-4.34462487]
log_period,[1.66053547]
t0,[136.37500814]
log_dur,[-2.01174653]
b_impact__,[-0.28093398]
u,[ 0.63401813 -0.0292693 ]
sigma,0.12522296397844304
ror,[0.01297638]
period,[5.2621278]
dur,[0.13375486]
b,[0.43580757]
rho_circ,[1.03135095]
