mean,0.4468443804033815
u_quadlimbdark__,[0.00426003 0.09070778]
sigma_log__,-0.8793968298664523
log_sigma_gp,3.2262800166906946
log_rho_gp,3.419640134944486
log_ror,[-3.73586768]
log_period,[1.58668808]
t0,[132.70768113]
log_dur,[-2.46400146]
b_impact__,[-0.17264115]
u,[ 0.73994164 -0.03208218]
sigma,0.41503317181294475
ror,[0.02385247]
period,[4.88753496]
dur,[0.08509377]
b,[0.4678459]
rho_circ,[3.66513182]
