mean,0.011716903439567768
u_quadlimbdark__,[-1.21185362 -0.58007914]
sigma_log__,-1.554816466441425
log_sigma_gp,-1.2843726067865096
log_rho_gp,2.055899867271459
log_ror,[-4.48073491]
log_period,[1.52134015]
t0,[132.29627444]
log_dur,[-1.81764569]
b_impact__,[0.00911181]
u,[0.3437892  0.13514006]
sigma,0.2112281465370296
ror,[0.01132509]
period,[4.57835678]
dur,[0.16240766]
b,[0.50796628]
rho_circ,[0.44153713]
