mean,-0.020970093621723654
u_quadlimbdark__,[-1.09817572 -0.46748256]
sigma_log__,-1.7513389391332508
log_sigma_gp,-0.33166246115383263
log_rho_gp,2.167778108583255
log_ror,[-4.00837441]
log_period,[2.71029182]
t0,[144.98075062]
log_dur,[-2.00610638]
b_impact__,[0.04975524]
u,[0.38527533 0.11480653]
sigma,0.17354142641503617
ror,[0.0181629]
period,[15.03366194]
dur,[0.13451139]
b,[0.52174357]
rho_circ,[2.52083951]
