mean,0.007332185037701987
u_quadlimbdark__,[-0.24801135  0.02941467]
sigma_log__,-2.0791368286716723
log_sigma_gp,-2.2406434130006163
log_rho_gp,1.7340046662143709
log_ror,[-4.57838729]
log_period,[2.34866941]
t0,[136.28687593]
log_dur,[-1.67283398]
b_impact__,[-0.00013797]
u,[ 0.67178846 -0.00973632]
sigma,0.12503809492973603
ror,[0.01027145]
period,[10.47162701]
dur,[0.18771433]
b,[0.50510088]
rho_circ,[0.6489668]
