mean,-0.25071485752826067
u_quadlimbdark__,[0.74969439 0.10566895]
sigma_log__,-1.6568629208048504
log_sigma_gp,1.6350667916737724
log_rho_gp,3.2984259801603306
log_ror,[-3.61676789]
log_period,[3.35977506]
t0,[132.31869396]
log_dur,[-1.90512075]
b_impact__,[-0.09316449]
u,[ 0.86758209 -0.0434995 ]
sigma,0.19073639772343484
ror,[0.02686938]
period,[28.78271584]
dur,[0.14880467]
b,[0.48953503]
rho_circ,[3.9207364]
