mean,0.0128139020269717
u_quadlimbdark__,[-2.03821782 -0.41165504]
sigma_log__,-1.9158303070079696
log_sigma_gp,-2.332797027397851
log_rho_gp,1.5962521390007816
log_ror,[-4.05560796]
log_period,[1.99291033]
t0,[138.58212882]
log_dur,[-1.94345985]
b_impact__,[0.62705658]
u,[0.27057792 0.06890452]
sigma,0.14721954440539087
ror,[0.01732494]
period,[7.33685542]
dur,[0.14320762]
b,[0.66311453]
rho_circ,[0.70412161]
