mean,0.0032410888249812084
u_quadlimbdark__,[-0.07500504 -0.06885788]
sigma_log__,-2.1117231597381356
log_sigma_gp,-2.3347377639881164
log_rho_gp,0.9537412112939002
log_ror,[-5.1834994]
log_period,[1.6405743]
t0,[131.73164588]
log_dur,[-1.13465375]
b_impact__,[-0.03946883]
u,[0.66985241 0.02387486]
sigma,0.12102923394225136
ror,[0.00560835]
period,[5.158131]
dur,[0.32153343]
b,[0.49288292]
rho_circ,[0.06616095]
