mean,-0.6827541676495774
u_quadlimbdark__,[0.39063385 0.45020512]
sigma_log__,-1.628313422366071
log_sigma_gp,3.4301970019888506
log_rho_gp,4.324479750097812
log_ror,[-4.21851568]
log_period,[2.18119266]
t0,[134.13651121]
log_dur,[-3.39569289]
b_impact__,[-0.16645835]
u,[ 0.94325919 -0.17096696]
sigma,0.19626030338634515
ror,[0.01472048]
period,[8.85686322]
dur,[0.03351732]
b,[0.4652303]
rho_circ,[105.25101702]
