mean,-0.0033750804418419085
u_quadlimbdark__,[-0.50830825 -0.08736353]
sigma_log__,-2.1777794496166374
log_sigma_gp,-1.9224503808915991
log_rho_gp,0.9622803263107234
log_ror,[-3.76068061]
log_period,[3.78419919]
t0,[210.7617829]
log_dur,[-1.5477775]
b_impact__,[0.03212494]
u,[0.5861006  0.02675354]
sigma,0.1132928239561263
ror,[0.0232679]
period,[44.00042042]
dur,[0.21272022]
b,[0.51985135]
rho_circ,[1.90990446]
