mean,0.004187833613366736
u_quadlimbdark__,[-1.04776514 -0.59572643]
sigma_log__,-2.4494266535187883
log_sigma_gp,-1.7578803174855748
log_rho_gp,1.826942273028941
log_ror,[-4.5498104]
log_period,[2.02053426]
t0,[132.96302622]
log_dur,[-1.65403527]
b_impact__,[-0.1495499]
u,[0.36211794 0.14744509]
sigma,0.08634307680973298
ror,[0.01056921]
period,[7.54235345]
dur,[0.1912765]
b,[0.46757223]
rho_circ,[0.47553458]
