mean,-0.21334653168904644
u_quadlimbdark__,[-0.51735068  0.15387842]
sigma_log__,-1.5142044193275788
log_sigma_gp,0.9350812003872027
log_rho_gp,2.3141699247308183
log_ror,[-3.58171459]
log_period,[1.74880183]
t0,[133.29957034]
log_dur,[-2.54556557]
b_impact__,[0.66424794]
u,[ 0.65805031 -0.0469268 ]
sigma,0.21998312957336022
ror,[0.02782794]
period,[5.74771179]
dur,[0.07842868]
b,[0.67858638]
rho_circ,[3.35426195]
