mean,-0.006468374744298932
u_quadlimbdark__,[-1.23853521 -0.96053678]
sigma_log__,-2.7841122700307417
log_sigma_gp,-1.4194334315069403
log_rho_gp,1.818895877014638
log_ror,[-4.32597099]
log_period,[4.51470882]
t0,[189.60349759]
log_dur,[-1.03129034]
b_impact__,[-0.11952818]
u,[0.26238745 0.21162843]
sigma,0.06178391212371748
ror,[0.01322071]
period,[91.35096232]
dur,[0.3565466]
b,[0.47636924]
rho_circ,[0.87941585]
