mean,-0.04854211996437478
u_quadlimbdark__,[-1.13383195  0.58137674]
sigma_log__,-1.5751339799911863
log_sigma_gp,-0.11243151175393397
log_rho_gp,2.2092561271022024
log_ror,[-3.54533085]
log_period,[2.43530201]
t0,[137.668543]
log_dur,[-1.80028097]
b_impact__,[0.07269589]
u,[ 0.63293224 -0.13952103]
sigma,0.20697981966894474
ror,[0.02885907]
period,[11.41926697]
dur,[0.16525245]
b,[0.53311976]
rho_circ,[1.05418805]
