mean,0.004483906671121392
u_quadlimbdark__,[-0.45065908  0.56953503]
sigma_log__,-2.539871353628022
log_sigma_gp,-1.5448136765481884
log_rho_gp,0.009087855963482145
log_ror,[-4.83853413]
log_period,[2.14515653]
t0,[137.98978814]
log_dur,[-1.35943574]
b_impact__,[-0.21858651]
u,[ 0.79686656 -0.17300433]
sigma,0.07887654631952204
ror,[0.00791865]
period,[8.54337845]
dur,[0.25680564]
b,[0.44909824]
rho_circ,[0.22786611]
