mean,0.008005691734213765
u_quadlimbdark__,[0.16077656 0.51417322]
sigma_log__,-2.049872072441651
log_sigma_gp,-2.012750666506418
log_rho_gp,1.8452875606315435
log_ror,[-4.7968852]
log_period,[1.17996144]
t0,[133.51207652]
log_dur,[-1.47716693]
b_impact__,[-0.14537306]
u,[ 0.91980306 -0.18488281]
sigma,0.12875137338314238
ror,[0.00825542]
period,[3.25424872]
dur,[0.22828352]
b,[0.46754881]
rho_circ,[0.12429026]
