mean,0.006927848902754559
u_quadlimbdark__,[-0.29848084 -0.39002353]
sigma_log__,-1.7541689261687914
log_sigma_gp,-1.4086698517345895
log_rho_gp,1.1688338960478033
log_ror,[-4.11482947]
log_period,[2.1609105]
t0,[140.90422469]
log_dur,[-2.09788773]
b_impact__,[-0.17202257]
u,[0.52695049 0.12568179]
sigma,0.1730510007046647
ror,[0.01632872]
period,[8.67903632]
dur,[0.12271536]
b,[0.46456396]
rho_circ,[2.12005438]
