mean,0.01385523177761611
u_quadlimbdark__,[ 0.10449923 -0.38910553]
sigma_log__,-1.6472808321082095
log_sigma_gp,-1.4863486661636753
log_rho_gp,1.805125635846365
log_ror,[-3.65873073]
log_period,[2.49518802]
t0,[134.95516421]
log_dur,[-1.97001301]
b_impact__,[-0.13651204]
u,[0.58596751 0.13936073]
sigma,0.19257283520628313
ror,[0.02576519]
period,[12.12401291]
dur,[0.13945504]
b,[0.47792954]
rho_circ,[2.0415794]
