mean,0.00636766016322542
u_quadlimbdark__,[-0.37459111 -0.44302869]
sigma_log__,-1.416251221287023
log_sigma_gp,-0.3846985688327272
log_rho_gp,2.3476927150885243
log_ror,[-3.72995495]
log_period,[3.37927244]
t0,[148.46442939]
log_dur,[-1.74081934]
b_impact__,[-0.03485847]
u,[0.49917873 0.13912536]
sigma,0.24262184982741675
ror,[0.02399392]
period,[29.34940988]
dur,[0.17537665]
b,[0.50307415]
rho_circ,[2.35594841]
