mean,0.0034370226148069043
u_quadlimbdark__,[-1.30945243 -0.67462232]
sigma_log__,-2.605109557027596
log_sigma_gp,-3.3358561212705857
log_rho_gp,1.0868360438985776
log_ror,[-4.63301413]
log_period,[3.01310526]
t0,[142.75798811]
log_dur,[-1.2041261]
b_impact__,[-0.02708142]
u,[0.3111826  0.14987975]
sigma,0.07389504103301851
ror,[0.0097254]
period,[20.35049545]
dur,[0.29995402]
b,[0.49802692]
rho_circ,[0.31241341]
