mean,0.020470491351956558
u_quadlimbdark__,[-0.7277204  -0.32335762]
sigma_log__,-1.3809285250754229
log_sigma_gp,-1.8003634476446928
log_rho_gp,1.8615246499218394
log_ror,[-4.42061291]
log_period,[2.1376586]
t0,[138.12485885]
log_dur,[-1.37869592]
b_impact__,[0.04136693]
u,[0.47922312 0.09147397]
sigma,0.2513450644815771
ror,[0.01202686]
period,[8.47956029]
dur,[0.25190685]
b,[0.51647805]
rho_circ,[0.21525491]
