mean,0.021544469002179222
u_quadlimbdark__,[0.24194554 0.47099855]
sigma_log__,-1.4432831447017167
log_sigma_gp,-2.2892154146194232
log_rho_gp,1.6638396934133513
log_ror,[-4.29692601]
log_period,[0.88413041]
t0,[133.5795839]
log_dur,[-2.08841438]
b_impact__,[-0.26502939]
u,[ 0.92153455 -0.1730741 ]
sigma,0.23615116609700723
ror,[0.01361033]
period,[2.42087831]
dur,[0.12388341]
b,[0.4400364]
rho_circ,[0.60447213]
