mean,0.004135049504667297
u_quadlimbdark__,[-0.59112779 -0.46640962]
sigma_log__,-2.4525862913680587
log_sigma_gp,-2.134597476456613
log_rho_gp,1.5515380248783661
log_ror,[-4.14112993]
log_period,[3.29636525]
t0,[132.52291175]
log_dur,[-1.49417804]
b_impact__,[0.10628788]
u,[0.46022564 0.13674683]
sigma,0.08607069449756041
ror,[0.01590487]
period,[27.01427012]
dur,[0.224433]
b,[0.53492164]
rho_circ,[0.9398947]
