mean,0.012023158462826767
u_quadlimbdark__,[-0.15967422  0.19724386]
sigma_log__,-1.4791959690830248
log_sigma_gp,-1.4610297695644467
log_rho_gp,-1.0153877175453025
log_ror,[-4.26438302]
log_period,[0.94257369]
t0,[179.55565493]
log_dur,[-2.23645633]
b_impact__,[-0.19278985]
u,[ 0.74504006 -0.06668466]
sigma,0.2278207897228468
ror,[0.01406054]
period,[2.56657849]
dur,[0.10683643]
b,[0.45830595]
rho_circ,[0.96490843]
