mean,0.008283851671094942
u_quadlimbdark__,[-0.54081618 -0.07311769]
sigma_log__,-2.072780795826901
log_sigma_gp,-2.5588778949906703
log_rho_gp,1.5780997176025042
log_ror,[-4.30558309]
log_period,[4.10195347]
t0,[136.36235733]
log_dur,[-1.32728141]
b_impact__,[0.07889822]
u,[0.58446042 0.02216775]
sigma,0.12583537224424682
ror,[0.01349302]
period,[60.45827601]
dur,[0.26519725]
b,[0.52672684]
rho_circ,[1.28404045]
