mean,0.007991122348082684
u_quadlimbdark__,[0.03671418 0.14856833]
sigma_log__,-2.207104466391269
log_sigma_gp,-2.5608993351529445
log_rho_gp,1.6900843033721544
log_ror,[-4.39544881]
log_period,[1.61505974]
t0,[134.10833637]
log_dur,[-1.89427775]
b_impact__,[-0.18619851]
u,[ 0.76647618 -0.05290942]
sigma,0.11001875074578661
ror,[0.01233334]
period,[5.02818829]
dur,[0.15042694]
b,[0.45917861]
rho_circ,[0.66702455]
