mean,0.008363401364244625
u_quadlimbdark__,[-0.61740074 -0.50893709]
sigma_log__,-2.0014438357565085
log_sigma_gp,-1.8510227823453544
log_rho_gp,1.9769481664950057
log_ror,[-4.01797423]
log_period,[2.79091945]
t0,[133.90708237]
log_dur,[-2.45255466]
b_impact__,[-0.24942495]
u,[0.44446638 0.14745663]
sigma,0.13514002231183206
ror,[0.01798937]
period,[16.29599627]
dur,[0.08607342]
b,[0.44584376]
rho_circ,[11.9525799]
