mean,0.011597253917016421
u_quadlimbdark__,[-0.13692467  0.23628679]
sigma_log__,-2.063093118943946
log_sigma_gp,-2.5126469325303655
log_rho_gp,1.4164717017746826
log_ror,[-4.33824028]
log_period,[1.34761162]
t0,[131.91811712]
log_dur,[-2.45721985]
b_impact__,[-0.12056977]
u,[ 0.76277286 -0.08026117]
sigma,0.1270603486785055
ror,[0.01305949]
period,[3.84822353]
dur,[0.0856728]
b,[0.4760306]
rho_circ,[2.68201323]
