mean,0.0035422869657149177
u_quadlimbdark__,[-0.41309512 -0.2663547 ]
sigma_log__,-2.590212715664842
log_sigma_gp,-2.9938442608541354
log_rho_gp,1.213954193027559
log_ror,[-4.1901952]
log_period,[2.68835778]
t0,[175.79206593]
log_dur,[-2.01900594]
b_impact__,[-0.02324641]
u,[0.54746474 0.08354255]
sigma,0.07500408384475508
ror,[0.01514333]
period,[14.70750307]
dur,[0.1327874]
b,[0.50167232]
rho_circ,[2.63617204]
