mean,0.02039881407208927
u_quadlimbdark__,[-0.64060708 -0.11729411]
sigma_log__,-1.195806056139114
log_sigma_gp,-1.6027418953543882
log_rho_gp,1.8941628594735704
log_ror,[-4.26120055]
log_period,[0.95969452]
t0,[133.25627897]
log_dur,[-2.55903125]
b_impact__,[-0.06063661]
u,[0.5530467  0.03441336]
sigma,0.30246005611251403
ror,[0.01410536]
period,[2.61089877]
dur,[0.07737967]
b,[0.49168441]
rho_circ,[2.41872467]
