mean,0.0016782498007406263
u_quadlimbdark__,[0.24274156 0.32393363]
sigma_log__,-1.0147076855796304
log_sigma_gp,-0.08614161926261812
log_rho_gp,2.3139519506124064
log_ror,[-3.54910198]
log_period,[2.43282916]
t0,[137.70289734]
log_dur,[-2.22336819]
b_impact__,[-0.11250034]
u,[ 0.86878919 -0.12019775]
sigma,0.3625083807734468
ror,[0.02875045]
period,[11.39106372]
dur,[0.10824391]
b,[0.48547201]
rho_circ,[4.09185476]
