mean,0.007668463372694178
u_quadlimbdark__,[-0.02146156  0.02435775]
sigma_log__,-1.9489587453419577
log_sigma_gp,-0.6975264534987039
log_rho_gp,2.5740561914955618
log_ror,[-4.08844439]
log_period,[4.04984544]
t0,[141.62706826]
log_dur,[-1.90980489]
b_impact__,[-0.1214167]
u,[ 0.71186781 -0.00856501]
sigma,0.1424222922806239
ror,[0.01676529]
period,[57.38858617]
dur,[0.14810928]
b,[0.47755743]
rho_circ,[7.79460881]
