mean,0.0015033110981757653
u_quadlimbdark__,[-1.49295088e+00 -6.62759227e-05]
sigma_log__,-2.9161996264113754
log_sigma_gp,-1.9262876162301072
log_rho_gp,1.4240841215121902
log_ror,[-4.40445423]
log_period,[1.92372282]
t0,[133.76172296]
log_dur,[-1.98376191]
b_impact__,[1.12897649]
u,[4.28330560e-01 1.41944719e-05]
sigma,0.0541390454327579
ror,[0.01222278]
period,[6.84639899]
dur,[0.13755081]
b,[0.7648861]
rho_circ,[0.47235743]
